2406813415,scam,1,10
2406893587,scam,1,10
2406902345,scam,1,10
2407391849,scam,1,10
2407829413,scam,1,10
2407999284,scam,1,10
2465464,scam,1,10
2482206039,scam,1,10
2482207324,scam,1,10
2482398394,scam,1,10
2482643863,scam,1,10
2482751571,scam,1,10
2482833491,scam,1,10
2483290993,scam,1,10
2483291553,scam,1,10
2483291787,scam,1,10
2483501490,scam,1,10
2483696128,scam,1,10
2483972562,scam,1,10
2484627104,scam,1,10
2484880198,scam,1,10
2485202491,scam,1,10
2485813044,scam,1,10
2485980259,scam,1,10
2485997857,scam,1,10
2486239700,scam,1,10
2486791567,scam,1,10
2486916821,scam,1,10
2487447166,scam,1,10
2487447176,scam,1,10
2487447179,scam,1,10
2487785940,scam,1,10
2488501743,scam,1,10
2488631685,scam,1,10
2489001967,scam,1,10
2489056813,scam,1,10
2489253809,scam,1,10
2512054822,scam,1,10
2512994383,scam,1,10
2515152497,scam,1,10
2515154956,scam,1,10
2518675421,scam,1,10
2522019095,scam,1,10
2522282524,scam,1,10
2522602605,scam,1,10
2522655306,scam,1,10
2522724672,scam,1,10
2523521281,scam,1,10
2523693898,scam,1,10
2524296880,scam,1,10
2524306558,scam,1,10
2524792838,scam,1,10
2525084927,scam,1,10
2525750669,scam,1,10
2525963592,scam,1,10
2526179057,scam,1,10
2528002768,scam,1,10
252826004,scam,1,10
2528663808,scam,1,10
2529466335,scam,1,10
2532140135,scam,1,10
2532361912,scam,1,10
2532373509,scam,1,10
2532451245,scam,1,10
2532765350,scam,1,10
2532767564,scam,1,10
2532952210,scam,1,10
2533902915,scam,1,10
2535379803,scam,1,10
2535382426,scam,1,10
2537807719,scam,1,10
2538564286,scam,1,10
2538842332,scam,1,10
2542181886,scam,1,10
2542301081,scam,1,10
2542688750,scam,1,10
2543064778,scam,1,10
2543844367,scam,1,10
2544338305,scam,1,10
2544690342,scam,1,10
2546137407,scam,1,10
2547081222,scam,1,10
2549386380,scam,1,10
2549667367,scam,1,10
2562156424,scam,1,10
2562444058,scam,1,10
2562574889,scam,1,10
2562657352,scam,1,10
2563056331,scam,1,10
2563728885,scam,1,10
2563765673,scam,1,10
2563811819,scam,1,10
2563901338,scam,1,10
2564489230,scam,1,10
2564489261,scam,1,10
2564844948,scam,1,10
2564845504,scam,1,10
2564856622,scam,1,10
2565134534,scam,1,10
2565210324,scam,1,10
2565703015,scam,1,10
2566754195,scam,1,10
2567876876,scam,1,10
2567888692,scam,1,10
2568002972,scam,1,10
2568261011,scam,1,10
2568333525,scam,1,10
2568374300,scam,1,10
2568601750,scam,1,10
2568728762,scam,1,10
2568728885,scam,1,10
2569528428,scam,1,10
2602156237,scam,1,10
2602159705,scam,1,10
2602338821,scam,1,10
2602689690,scam,1,10
2602728153,scam,1,10
2605432576,scam,1,10
2605892261,scam,1,10
2606667904,scam,1,10
2608422121,scam,1,10
2609604864,scam,1,10
2609995133,scam,1,10
262267681,scam,1,10
2624006900,scam,1,10
2624564575,scam,1,10
2624636242,scam,1,10
2624636347,scam,1,10
2624637124,scam,1,10
2624638419,scam,1,10
2624639051,scam,1,10
2624639057,scam,1,10
2624639296,scam,1,10
2624640625,scam,1,10
2624641773,scam,1,10
2624642952,scam,1,10
2624643888,scam,1,10
2624644095,scam,1,10
2624644433,scam,1,10
2624645434,scam,1,10
2624646206,scam,1,10
2624646599,scam,1,10
2624646717,scam,1,10
2624648083,scam,1,10
2624648831,scam,1,10
2625624231,scam,1,10
2626677233,scam,1,10
2626711453,scam,1,10
2626861603,scam,1,10
2627048255,scam,1,10
2627103548,scam,1,10
2627372967,scam,1,10
2627999252,scam,1,10
2628068242,scam,1,10
2628227060,scam,1,10
2628834902,scam,1,10
2629444309,scam,1,10
2668601970,scam,1,10
2672005425,scam,1,10
2672209326,scam,1,10
2672626871,scam,1,10
2672790587,scam,1,10
2673135936,scam,1,10
2673478461,scam,1,10
2674544207,scam,1,10
2674873932,scam,1,10
2674873947,scam,1,10
2674891880,scam,1,10
2674955258,scam,1,10
2675107993,scam,1,10
2675109179,scam,1,10
2675275827,scam,1,10
2675738228,scam,1,10
2676052463,scam,1,10
2676519708,scam,1,10
2676525309,scam,1,10
2676525493,scam,1,10
2676614315,scam,1,10
2676769117,scam,1,10
2676769890,scam,1,10
2676779287,scam,1,10
2676960541,scam,1,10
2676961699,scam,1,10
2676963835,scam,1,10
2676964108,scam,1,10
2676965387,scam,1,10
2677867554,scam,1,10
2677867567,scam,1,10
2678053418,scam,1,10
2678633970,scam,1,10
2678773606,scam,1,10
2679061695,scam,1,10
2679065376,scam,1,10
2679069142,scam,1,10
2679090914,scam,1,10
2679542897,scam,1,10
2679673972,scam,1,10
2679678760,scam,1,10
2686525557,scam,1,10
2692305517,scam,1,10
2692597146,scam,1,10
2692843647,scam,1,10
2693644692,scam,1,10
2694322696,scam,1,10
2694764065,scam,1,10
2695095385,scam,1,10
2696450783,scam,1,10
2697636874,scam,1,10
2697756402,scam,1,10
2697833207,scam,1,10
2698651265,scam,1,10
2702392830,scam,1,10
2702553182,scam,1,10
2702558081,scam,1,10
2702669553,scam,1,10
2702713967,scam,1,10
2702729314,scam,1,10
2702752410,scam,1,10
2702845711,scam,1,10
2702845915,scam,1,10
2702846404,scam,1,10
2702846447,scam,1,10
2702846584,scam,1,10
2702860306,scam,1,10
2703195845,scam,1,10
2703376017,scam,1,10
2703376170,scam,1,10
